"exper" "male" "school" "wage" "region"
8 1 16 8.98252487182617 "Center"
10 1 12 7.50244998931885 "Center"
10 1 12 11.0240077972412 "South"
12 1 12 4.69762516021729 "South"
9 1 14 12.3101425170898 "South"
8 1 13 7.6555609703064 "Center"
12 1 12 8.67630290985107 "South"
14 1 10 5.35245943069458 "South"
11 1 12 5.41401290893555 "Center"
10 1 14 11.7159605026245 "Center"
7 1 15 12.2488975524902 "North"
11 1 13 6.12444877624512 "North"
11 1 12 2.58020758628845 "North"
8 1 15 5.23801565170288 "Center"
5 1 14 8.42569828033447 "South"
11 1 10 4.25108814239502 "Center"
7 1 14 5.18583583831787 "Center"
11 1 13 14.345555305481 "North"
7 1 16 8.57422828674316 "North"
7 1 13 2.58569359779358 "Center"
8 1 15 8.49256896972656 "South"
10 1 12 5.35889291763306 "Center"
8 1 15 9.66416263580322 "North"
11 1 13 7.10259819030762 "Center"
11 1 12 6.30886173248291 "Center"
7 1 14 6.74727392196655 "North"
9 1 12 5.27270412445068 "South"
11 1 11 12.3585891723633 "North"
12 1 12 4.94882345199585 "Center"
11 1 12 11.7695932388306 "North"
9 1 12 5.1037073135376 "South"
12 1 12 9.18667316436768 "Center"
11 1 12 10.1053409576416 "Center"
12 1 12 5.85784196853638 "South"
10 1 14 4.59333658218384 "South"
9 1 14 11.6364526748657 "North"
10 1 12 0.338237076997757 "Center"
10 1 12 8.12426853179932 "Center"
9 1 12 3.3113226890564 "South"
8 1 12 2.76931595802307 "North"
9 1 12 3.36413383483887 "South"
6 1 14 4.45414447784424 "North"
10 1 12 10.044095993042 "South"
6 1 14 11.3302307128906 "North"
12 1 12 6.73689365386963 "North"
10 1 14 4.61552667617798 "Center"
10 1 12 6.58378267288208 "North"
9 1 14 4.99029159545898 "Center"
12 1 12 8.81920623779297 "North"
9 1 12 3.57395601272583 "Center"
9 1 12 4.66055631637573 "Center"
10 1 12 4.70226144790649 "North"
15 1 9 3.92919182777405 "Center"
11 1 12 9.82070159912109 "North"
10 1 14 3.58280253410339 "Center"
11 1 12 8.26800632476807 "Center"
12 1 11 6.43067121505737 "Center"
9 1 15 5.94162940979004 "Center"
10 1 12 3.99252820014954 "Center"
6 1 15 6.06612062454224 "Center"
9 1 15 8.57422828674316 "North"
9 1 15 8.26800632476807 "South"
9 1 14 11.9962301254272 "South"
9 1 15 12.1199617385864 "Center"
9 1 14 6.3042106628418 "Center"
9 1 15 9.35257625579834 "Center"
7 1 14 6.84035921096802 "Center"
7 1 14 7.25447225570679 "North"
12 1 12 3.65574169158936 "Center"
8 1 15 6.92050409317017 "North"
7 1 15 11.2666749954224 "North"
8 1 15 9.18667316436768 "North"
7 1 15 3.58840942382812 "Center"
11 1 9 3.45511364936829 "South"
9 1 15 9.72060585021973 "North"
9 1 15 14.6183567047119 "South"
8 1 14 11.557427406311 "Center"
12 1 12 6.59816312789917 "South"
9 1 15 3.91964721679688 "North"
10 1 12 4.45414447784424 "Center"
8 1 15 5.24326419830322 "Center"
8 1 9 18.3733463287354 "South"
10 1 12 7.81434297561646 "Center"
10 1 12 7.00636959075928 "Center"
9 1 15 13.491888999939 "South"
10 1 14 7.14519023895264 "North"
9 1 15 7.55138206481934 "North"
7 1 15 7.96178340911865 "South"
9 1 15 7.73516702651978 "South"
8 1 16 8.7103271484375 "North"
12 1 12 5.05161428451538 "Center"
6 1 13 4.89955902099609 "South"
6 1 15 2.68186378479004 "North"
8 1 15 14.3363304138184 "South"
7 1 14 12.0039196014404 "South"
8 1 15 15.0048999786377 "Center"
14 1 10 3.35877108573914 "North"
8 1 15 10.4115629196167 "Center"
11 1 12 4.81245565414429 "North"
7 1 15 7.96178340911865 "South"
9 1 15 8.20676136016846 "Center"
9 1 14 6.28148603439331 "South"
9 1 15 22.9118366241455 "North"
10 1 12 5.20578145980835 "South"
12 1 12 5.55473279953003 "Center"
12 1 7 4.07252359390259 "North"
6 1 15 6.91601514816284 "Center"
11 1 12 6.27382564544678 "North"
8 1 14 13.0818223953247 "Center"
9 1 10 1.89470291137695 "South"
11 1 12 6.10488176345825 "Center"
12 1 12 8.30794811248779 "Center"
11 1 12 9.50660705566406 "Center"
9 1 15 9.73384189605713 "North"
11 1 13 3.98089170455933 "Center"
11 1 12 7.6555609703064 "South"
9 1 14 9.79911804199219 "North"
8 1 15 7.04157733917236 "South"
8 1 16 6.12690353393555 "Center"
10 1 12 0.415216863155365 "Center"
12 1 12 5.29022169113159 "South"
8 1 14 7.34933853149414 "North"
16 1 8 5.59476661682129 "South"
13 1 11 3.33075404167175 "Center"
9 1 13 9.06418418884277 "South"
8 1 14 3.38627743721008 "North"
11 1 12 6.62307643890381 "Center"
10 1 11 4.71310663223267 "North"
12 1 12 7.34933853149414 "South"
6 1 14 4.86587238311768 "Center"
9 1 15 7.20197486877441 "North"
8 1 14 5.3078556060791 "North"
11 1 12 17.6928520202637 "Center"
8 1 13 9.79911804199219 "Center"
7 1 14 10.810640335083 "South"
7 1 14 10.2649908065796 "Center"
8 1 14 8.88045120239258 "South"
7 1 14 9.21198081970215 "North"
9 1 13 11.1862077713013 "Center"
9 1 14 5.78420162200928 "South"
9 1 14 11.3526363372803 "North"
11 1 12 5.97133779525757 "South"
7 1 12 3.06222438812256 "South"
9 1 12 15.3111219406128 "North"
6 1 14 7.38178586959839 "South"
7 1 14 8.70356464385986 "Center"
7 1 13 9.09918117523193 "North"
10 1 12 7.72571992874146 "South"
11 1 10 3.06222438812256 "South"
12 1 10 4.62736129760742 "South"
8 1 12 6.36942672729492 "Center"
9 1 11 4.67685174942017 "South"
7 1 14 10.1053409576416 "North"
9 1 14 4.77707004547119 "Center"
7 1 13 9.79911804199219 "Center"
9 1 13 7.6555609703064 "North"
8 1 14 3.99963998794556 "North"
11 1 12 9.18667316436768 "Center"
6 1 12 13.4802684783936 "North"
8 1 12 9.63794803619385 "North"
11 1 12 13.1599721908569 "North"
6 1 13 10.9735441207886 "Center"
13 1 9 4.0385856628418 "Center"
10 1 12 8.80710887908936 "North"
8 1 14 9.80368900299072 "North"
10 1 13 17.3186836242676 "Center"
9 1 13 9.18667316436768 "South"
12 1 11 4.23921918869019 "North"
10 1 10 3.98089170455933 "North"
9 1 10 1.09440326690674 "North"
8 1 14 9.23105335235596 "Center"
11 1 12 4.873703956604 "South"
8 1 14 10.1707410812378 "North"
9 1 12 4.6492166519165 "South"
7 1 14 8.76526641845703 "South"
5 1 14 2.66132044792175 "North"
10 1 13 7.35287380218506 "North"
11 1 11 8.88045120239258 "South"
8 1 12 7.34933853149414 "South"
8 1 12 6.30307865142822 "South"
10 1 12 4.10930776596069 "North"
10 1 12 4.59333658218384 "North"
11 1 12 6.12444877624512 "North"
11 1 12 10.2074146270752 "North"
9 1 14 11.0240077972412 "Center"
8 1 14 6.12817001342773 "North"
11 1 12 9.79911804199219 "North"
9 1 12 2.20374202728271 "Center"
11 1 12 5.96202182769775 "South"
8 1 12 5.81822633743286 "South"
6 1 14 2.77938628196716 "South"
13 1 8 3.37772631645203 "South"
10 1 13 7.97959518432617 "South"
9 1 12 2.14355707168579 "North"
7 1 12 2.96757388114929 "North"
13 1 9 2.77514004707336 "North"
10 1 13 7.19622755050659 "North"
4 1 16 12.7388534545898 "South"
10 1 12 7.71680545806885 "South"
8 1 14 13.8004245758057 "Center"
11 1 12 9.74912261962891 "North"
9 1 14 10.1053409576416 "North"
11 1 12 10.7484073638916 "South"
10 1 13 9.44723701477051 "South"
5 1 15 22.1160659790039 "North"
14 1 8 6.6878981590271 "Center"
5 1 14 7.76045083999634 "South"
10 1 13 10.3179788589478 "Center"
6 1 12 2.65392780303955 "South"
10 1 12 9.06418418884277 "Center"
8 1 14 5.46222257614136 "South"
10 1 13 12.8273181915283 "Center"
11 1 12 7.6555609703064 "South"
7 1 15 9.96978187561035 "Center"
8 1 14 20.4148292541504 "South"
11 1 12 7.04311609268188 "North"
9 1 13 13.7800102233887 "South"
4 1 12 4.20197916030884 "South"
11 1 12 8.57422828674316 "Center"
9 1 12 10.7177858352661 "South"
7 1 12 5.97108030319214 "North"
7 1 13 10.9914884567261 "South"
11 1 11 6.63481950759888 "Center"
9 1 13 15.3111219406128 "North"
8 1 12 7.22430276870728 "North"
10 1 10 4.0289831161499 "North"
7 1 12 2.31615519523621 "South"
10 1 12 11.6364526748657 "Center"
5 1 13 4.1721134185791 "South"
16 1 7 4.59333658218384 "Center"
11 1 12 7.6555609703064 "Center"
11 1 12 4.16462516784668 "South"
11 1 12 3.71114635467529 "Center"
12 1 10 7.4412055015564 "Center"
7 1 14 5.45327615737915 "South"
10 1 12 6.77598571777344 "North"
8 1 12 9.69260597229004 "Center"
12 1 10 7.34933853149414 "North"
8 1 13 6.2856183052063 "Center"
9 1 13 10.3849353790283 "Center"
9 1 13 7.017165184021 "South"
9 1 12 2.68073511123657 "South"
7 1 14 13.8465795516968 "North"
11 1 12 7.04311609268188 "Center"
5 1 12 3.83468151092529 "South"
11 1 9 0.184621065855026 "Center"
10 1 12 7.02198696136475 "Center"
9 1 14 6.65894603729248 "North"
11 1 12 5.81822633743286 "North"
5 1 13 9.79911804199219 "South"
9 1 11 3.59564423561096 "South"
11 1 12 3.76653599739075 "North"
11 1 12 6.43067121505737 "Center"
11 1 10 4.2150616645813 "North"
6 1 13 7.46417188644409 "Center"
14 1 7 3.53611469268799 "South"
8 1 12 7.36164903640747 "Center"
8 1 14 7.0410327911377 "North"
9 1 14 6.73419570922852 "Center"
9 1 12 1.04245936870575 "North"
11 1 12 3.07074737548828 "Center"
9 1 12 3.88379669189453 "Center"
8 1 13 2.2768280506134 "South"
9 1 14 6.18569326400757 "North"
6 1 15 16.7984886169434 "South"
8 1 14 8.93506717681885 "North"
9 1 13 3.44914817810059 "North"
9 1 13 8.57422828674316 "South"
8 1 13 6.44678831100464 "Center"
7 1 14 7.5026650428772 "South"
8 1 13 4.29145765304565 "North"
10 1 11 3.67466926574707 "South"
6 1 15 7.01478719711304 "North"
9 1 13 4.89955902099609 "Center"
8 1 12 7.1812162399292 "Center"
8 1 10 7.90477800369263 "Center"
12 1 10 6.67538166046143 "Center"
6 1 13 4.34279108047485 "North"
4 1 14 12.2488975524902 "South"
9 1 12 4.54959058761597 "North"
3 1 15 4.40899753570557 "Center"
9 1 14 7.89373397827148 "North"
6 1 13 14.6986770629883 "North"
10 1 12 4.54959058761597 "South"
11 1 12 7.5163688659668 "Center"
10 1 12 8.08427238464355 "Center"
9 1 14 22.1239681243896 "Center"
6 1 13 7.99401760101318 "South"
5 1 13 18.4622917175293 "South"
10 1 12 7.04311609268188 "North"
7 1 13 12.2432918548584 "Center"
8 1 14 7.6555609703064 "North"
10 1 12 3.8277804851532 "South"
9 1 10 7.59988403320312 "North"
9 1 13 9.21621227264404 "North"
9 1 13 11.6364526748657 "Center"
12 1 9 5.19953203201294 "North"
11 1 12 2.99417495727539 "North"
9 1 12 7.2132396697998 "Center"
8 1 10 0.816593170166016 "North"
8 1 14 7.48543739318848 "South"
7 1 14 7.77488708496094 "North"
6 1 15 6.72548151016235 "South"
5 1 13 7.62030744552612 "North"
5 1 14 8.01521778106689 "North"
2 1 14 2.46740388870239 "South"
8 1 15 12.3979110717773 "Center"
9 1 14 14.2975692749023 "North"
11 1 11 2.60289072990417 "Center"
11 1 9 3.67466926574707 "South"
12 1 10 1.63262820243835 "North"
9 1 12 7.04311609268188 "South"
5 1 14 3.59854626655579 "North"
9 1 14 10.8879089355469 "South"
8 1 14 8.42111682891846 "North"
9 1 12 7.23798513412476 "South"
9 1 14 4.92481470108032 "South"
9 1 13 8.80084705352783 "North"
9 1 12 6.07927942276001 "North"
7 1 14 4.37682104110718 "North"
13 1 8 2.8951940536499 "South"
13 1 9 3.26637268066406 "South"
10 1 12 4.94955444335938 "South"
9 1 12 10.7177858352661 "North"
9 1 10 2.04450726509094 "Center"
10 1 12 7.25927305221558 "South"
4 1 14 6.12444877624512 "North"
4 1 15 4.24628448486328 "North"
9 1 12 6.59190368652344 "North"
8 1 12 9.95222949981689 "Center"
10 1 12 8.26800632476807 "North"
7 1 13 7.62153625488281 "South"
10 1 12 3.31885027885437 "Center"
9 1 14 6.53274536132812 "North"
11 1 12 9.04748153686523 "Center"
11 1 12 3.69411206245422 "North"
9 1 12 8.46287441253662 "Center"
9 1 12 8.98252487182617 "South"
7 1 12 8.33694553375244 "Center"
9 1 12 2.29666829109192 "South"
6 1 13 15.9235668182373 "North"
9 1 12 5.36749458312988 "South"
8 1 13 6.11752843856812 "North"
10 1 12 4.28163766860962 "North"
8 1 13 11.0240077972412 "Center"
7 1 13 7.6555609703064 "South"
9 1 12 5.6533374786377 "Center"
10 1 12 11.9039096832275 "Center"
7 1 13 5.33439493179321 "Center"
10 1 12 5.4630560874939 "South"
10 1 12 6.43067121505737 "Center"
7 1 13 8.23337078094482 "Center"
9 1 12 3.3121018409729 "Center"
9 1 13 6.69057416915894 "South"
5 1 12 4.08296585083008 "North"
8 1 12 4.77826452255249 "Center"
5 1 12 13.5258092880249 "Center"
7 1 12 4.51503658294678 "North"
9 1 12 5.15186834335327 "South"
11 1 10 6.90282678604126 "South"
9 1 12 11.0823354721069 "Center"
8 1 12 8.23259258270264 "Center"
9 1 13 8.63294219970703 "Center"
10 1 12 5.82442665100098 "Center"
8 1 12 4.65849018096924 "South"
9 1 13 4.68094348907471 "Center"
8 1 12 3.98089170455933 "South"
9 1 12 13.8594007492065 "South"
9 1 12 6.72548151016235 "Center"
8 1 12 6.64502716064453 "South"
7 1 13 9.9105110168457 "Center"
9 1 13 9.79911804199219 "Center"
10 1 10 3.58408260345459 "Center"
10 1 12 5.0526704788208 "South"
9 1 13 3.3116602897644 "South"
5 1 12 3.95125722885132 "North"
8 1 12 16.8540515899658 "South"
4 1 12 4.4293646812439 "South"
7 1 13 10.110200881958 "North"
5 1 12 6.66687202453613 "South"
8 1 12 3.51020503044128 "South"
11 1 9 7.96178340911865 "North"
10 1 12 6.73689365386963 "North"
10 1 8 3.36844682693481 "Center"
10 1 12 2.52673172950745 "North"
9 1 12 5.66171264648438 "North"
10 1 12 6.43067121505737 "Center"
9 1 13 9.79911804199219 "North"
10 1 12 3.90578055381775 "South"
9 1 12 5.41401290893555 "Center"
9 1 12 7.19128847122192 "North"
9 1 13 3.73092007637024 "South"
7 1 14 4.75330352783203 "Center"
6 1 13 7.98952484130859 "Center"
7 1 12 4.84104108810425 "Center"
8 1 12 7.89132499694824 "North"
10 1 12 12.0654335021973 "Center"
8 1 13 8.39606285095215 "North"
10 1 12 4.89955902099609 "South"
9 1 13 10.4115629196167 "North"
8 1 10 5.3078556060791 "North"
10 1 12 2.90911316871643 "South"
9 1 12 6.89000511169434 "North"
13 1 8 7.10638523101807 "North"
5 1 13 2.14355707168579 "South"
8 1 12 8.25666427612305 "Center"
7 1 12 5.94706392288208 "Center"
8 1 10 4.60440492630005 "North"
9 1 13 13.1675653457642 "North"
9 1 12 4.89955902099609 "Center"
11 1 10 5.19953203201294 "Center"
10 1 12 5.81822633743286 "Center"
9 1 13 5.11227226257324 "Center"
9 1 12 6.25568675994873 "Center"
9 1 7 10.947452545166 "Center"
10 1 12 7.00418043136597 "Center"
8 1 12 7.84734296798706 "South"
10 1 8 6.96958541870117 "South"
9 1 12 6.64003992080688 "Center"
9 1 12 12.2488975524902 "Center"
7 1 14 4.46574401855469 "South"
6 1 13 4.87704944610596 "North"
10 1 12 7.6555609703064 "North"
6 1 13 7.83929443359375 "North"
7 1 13 12.9507751464844 "Center"
5 1 14 6.4143271446228 "South"
10 1 12 4.72649669647217 "South"
10 1 12 6.32478141784668 "North"
10 1 12 9.97003269195557 "North"
6 1 12 1.25505948066711 "Center"
10 1 12 11.7589416503906 "South"
9 1 13 7.6555609703064 "South"
8 1 12 9.18667316436768 "North"
5 1 12 9.50660705566406 "North"
9 1 12 4.20914506912231 "North"
9 1 12 7.64024972915649 "Center"
7 1 12 4.17045783996582 "Center"
10 1 12 8.42111682891846 "South"
11 1 10 21.8730316162109 "South"
9 1 12 6.37963438034058 "Center"
7 1 13 6.27529716491699 "North"
9 1 12 3.72737526893616 "North"
7 1 11 2.44540500640869 "Center"
7 1 12 6.36942672729492 "South"
4 1 14 8.57422828674316 "South"
8 1 12 9.59251022338867 "South"
9 1 12 10.4115629196167 "Center"
13 1 9 4.41346120834351 "South"
10 1 12 9.79911804199219 "North"
10 1 11 4.0059289932251 "South"
7 1 12 3.74672150611877 "Center"
9 1 12 3.35440683364868 "Center"
9 1 12 5.5363392829895 "South"
16 1 6 4.50363492965698 "North"
10 1 12 6.05095529556274 "Center"
12 1 8 1.86999833583832 "North"
9 1 12 15.9235668182373 "South"
9 1 12 4.30366659164429 "North"
8 1 13 6.47738313674927 "North"
7 1 11 6.96112203598022 "North"
4 1 13 5.54790925979614 "North"
10 1 12 12.9268808364868 "North"
6 1 12 9.51370716094971 "Center"
10 1 12 5.51200389862061 "South"
7 1 12 5.48300743103027 "North"
8 1 12 5.86926364898682 "Center"
9 1 12 4.16184139251709 "Center"
11 1 11 4.65458106994629 "South"
6 1 12 7.96178340911865 "South"
6 1 13 18.7021751403809 "Center"
6 1 12 4.23143720626831 "Center"
8 1 13 12.744686126709 "Center"
5 1 12 6.80254793167114 "South"
10 1 11 10.4326820373535 "South"
10 1 12 6.42079305648804 "South"
7 1 11 0.424628436565399 "Center"
10 1 12 3.11007165908813 "Center"
6 1 12 6.73689365386963 "South"
10 1 12 4.40960311889648 "Center"
7 1 13 2.1826696395874 "North"
9 1 12 6.23991918563843 "South"
10 1 10 3.96672487258911 "Center"
12 1 9 3.07614350318909 "South"
6 1 15 5.43544816970825 "South"
6 1 13 4.80452442169189 "North"
7 1 11 3.67466926574707 "North"
8 1 12 4.6834020614624 "North"
13 1 8 3.98089170455933 "North"
9 1 12 5.51200389862061 "North"
9 1 12 5.81822633743286 "Center"
8 1 11 3.33527731895447 "Center"
13 1 8 4.31692504882812 "North"
10 1 11 6.92050409317017 "Center"
8 1 10 4.14337015151978 "South"
8 1 12 4.91289710998535 "North"
5 1 13 5.57324838638306 "Center"
7 1 12 15.9235668182373 "Center"
8 1 12 8.3442268371582 "North"
7 1 12 4.0041298866272 "North"
8 1 12 4.89955902099609 "North"
9 1 9 1.04846525192261 "Center"
12 1 9 3.86633372306824 "South"
9 1 12 2.27818536758423 "South"
9 1 11 0.153480157256126 "Center"
10 1 12 4.69541072845459 "South"
10 1 12 4.80425214767456 "Center"
8 1 13 4.27478313446045 "Center"
10 1 12 6.43067121505737 "North"
9 1 12 5.09216547012329 "Center"
10 1 12 10.0681457519531 "Center"
9 1 12 3.06222438812256 "North"
16 1 5 4.30366659164429 "Center"
9 1 10 3.63967251777649 "South"
7 1 12 3.35232996940613 "South"
9 1 11 3.25877642631531 "Center"
10 1 11 8.1188440322876 "South"
11 1 9 4.45414447784424 "South"
10 1 11 6.50890302658081 "South"
8 1 11 6.43067121505737 "North"
5 1 13 5.12482595443726 "North"
8 1 13 5.48677206039429 "South"
8 1 13 13.7800102233887 "North"
3 1 13 11.0721740722656 "South"
5 1 13 6.18454504013062 "North"
8 1 13 6.12444877624512 "South"
8 1 13 4.89955902099609 "South"
7 1 13 3.32896876335144 "North"
9 1 12 5.19359636306763 "Center"
10 1 12 8.85325717926025 "South"
9 1 13 7.04311609268188 "North"
9 1 12 7.04311609268188 "North"
12 1 10 6.43067121505737 "North"
6 1 12 4.13152027130127 "North"
10 1 12 3.91964721679688 "North"
9 1 12 5.12955570220947 "North"
10 1 12 8.10654354095459 "South"
8 1 13 10.7177858352661 "North"
5 1 12 6.86489295959473 "South"
8 1 14 3.93714570999146 "North"
7 1 12 6.73689365386963 "Center"
14 1 7 6.16396141052246 "South"
8 1 9 1.93599593639374 "North"
9 1 12 5.20578145980835 "South"
10 1 12 11.2223234176636 "Center"
6 1 11 1.29623425006866 "North"
7 1 12 6.12444877624512 "North"
5 1 12 20.6147422790527 "North"
6 1 11 8.43353462219238 "Center"
10 1 11 8.90828895568848 "Center"
8 1 12 3.28016805648804 "North"
8 1 12 6.52605199813843 "North"
5 1 11 7.6555609703064 "North"
9 1 11 7.62153625488281 "Center"
8 1 12 8.14137268066406 "South"
8 1 11 3.19803857803345 "South"
6 1 12 6.85938262939453 "North"
7 1 12 5.48615550994873 "South"
7 1 12 7.29830169677734 "Center"
9 1 12 1.3673187494278 "Center"
6 1 12 4.97126007080078 "North"
9 1 12 7.56597089767456 "Center"
4 1 12 6.85938262939453 "Center"
3 1 11 1.63318634033203 "South"
7 1 12 4.45414447784424 "South"
9 1 9 2.04864597320557 "South"
7 1 11 6.43809986114502 "Center"
8 1 11 1.43617284297943 "South"
6 1 12 12.3849964141846 "North"
9 1 11 7.31871652603149 "Center"
5 1 12 3.93746376037598 "North"
9 1 12 7.22559118270874 "Center"
8 1 11 5.91849374771118 "South"
7 1 12 7.04311609268188 "North"
9 1 12 6.10695028305054 "North"
9 1 12 8.90828895568848 "South"
8 1 11 8.16593170166016 "Center"
7 1 12 8.6056661605835 "Center"
8 1 12 5.32017087936401 "North"
9 1 11 9.38059902191162 "Center"
8 1 12 5.99168968200684 "South"
8 1 12 7.51611614227295 "Center"
6 1 12 4.40960311889648 "Center"
7 1 12 10.0449743270874 "Center"
6 1 11 4.07347059249878 "Center"
5 1 12 8.57422828674316 "Center"
5 1 12 4.59057760238647 "Center"
7 1 12 9.16464233398438 "North"
8 1 12 6.40501022338867 "Center"
9 1 11 6.32629299163818 "North"
3 1 11 9.45808124542236 "North"
6 1 12 6.23096084594727 "South"
5 1 12 1.07049190998077 "Center"
9 1 12 11.9426755905151 "South"
9 1 11 10.176007270813 "South"
6 1 12 2.39452123641968 "Center"
5 1 11 11.7952346801758 "North"
7 1 11 1.75159239768982 "South"
9 1 12 3.67466926574707 "Center"
6 1 11 5.11828947067261 "Center"
8 1 12 6.67762470245361 "Center"
10 1 11 5.81152057647705 "South"
9 1 12 4.71207571029663 "Center"
5 1 12 5.6012544631958 "South"
7 1 12 6.61440467834473 "Center"
8 1 11 6.38381910324097 "North"
9 1 12 11.6364526748657 "North"
9 1 12 5.20578145980835 "North"
8 1 12 7.50738906860352 "South"
8 1 10 3.81910991668701 "South"
7 1 11 4.30742216110229 "North"
8 1 12 2.53762030601501 "North"
7 1 11 3.36844682693481 "Center"
6 1 12 4.08296585083008 "South"
8 1 12 3.54542136192322 "Center"
5 1 12 3.53857040405273 "Center"
8 1 12 5.24702072143555 "South"
5 1 12 7.96178340911865 "North"
4 1 13 8.81581592559814 "North"
9 1 12 5.18867158889771 "North"
9 1 11 8.29217433929443 "South"
11 1 7 4.4386248588562 "North"
7 1 13 10.050838470459 "Center"
8 1 12 5.81822633743286 "Center"
8 1 12 5.60360145568848 "Center"
5 1 12 4.36952781677246 "South"
3 1 12 18.939640045166 "Center"
5 1 12 9.31202697753906 "South"
9 1 11 9.79911804199219 "Center"
7 1 12 6.71775484085083 "North"
9 1 12 5.85932111740112 "North"
4 1 12 3.30117130279541 "North"
6 1 12 11.54896068573 "South"
13 1 7 6.89000511169434 "North"
8 1 12 28.3085632324219 "Center"
8 1 12 9.18667316436768 "South"
9 1 11 8.53048229217529 "North"
9 1 12 6.91077041625977 "North"
8 1 12 12.3563938140869 "North"
9 1 11 8.26800632476807 "Center"
7 1 10 4.31263256072998 "North"
7 1 12 11.0228624343872 "North"
8 1 11 8.02394676208496 "Center"
7 1 12 4.26905298233032 "Center"
10 1 11 7.3984227180481 "South"
8 1 12 4.9914984703064 "South"
9 1 12 9.74946022033691 "South"
6 1 11 92.5472259521484 "South"
10 1 10 4.46372032165527 "South"
3 1 11 2.31896615028381 "Center"
5 1 12 11.1631774902344 "South"
6 1 12 9.23105335235596 "South"
8 1 11 5.98834991455078 "South"
8 1 12 8.57422828674316 "South"
4 1 12 4.28711414337158 "South"
9 1 12 7.37378740310669 "Center"
6 1 11 4.59333658218384 "Center"
10 1 11 3.79132533073425 "Center"
10 1 11 5.00454950332642 "North"
9 1 12 7.83929443359375 "Center"
8 1 12 8.35987281799316 "Center"
6 1 12 5.39781951904297 "North"
6 1 12 9.72926712036133 "Center"
9 1 11 6.13920640945435 "Center"
5 1 11 5.76655912399292 "South"
9 1 11 3.54513549804688 "Center"
9 1 11 4.00872993469238 "North"
8 1 12 5.11600542068481 "Center"
9 1 12 5.49878549575806 "South"
9 1 12 3.85128140449524 "North"
10 1 11 5.51200389862061 "Center"
8 1 12 7.08369970321655 "South"
8 1 12 7.6555609703064 "Center"
9 1 11 6.38475036621094 "South"
7 1 12 7.6555609703064 "Center"
8 1 12 6.00484657287598 "Center"
9 1 11 4.60014152526855 "Center"
6 1 12 4.77847528457642 "South"
7 1 11 7.6740083694458 "South"
6 1 12 9.54668140411377 "South"
9 1 12 13.4737873077393 "Center"
7 1 12 6.97151184082031 "South"
8 1 11 6.22575569152832 "South"
9 1 12 6.92136192321777 "South"
5 1 12 3.23649740219116 "South"
9 1 12 13.1675653457642 "South"
9 1 12 3.8277804851532 "South"
9 1 12 4.09968948364258 "North"
4 1 12 9.88968276977539 "Center"
11 1 8 4.89955902099609 "South"
11 1 9 2.88862895965576 "North"
9 1 12 11.6364526748657 "North"
7 1 10 2.27479529380798 "North"
10 1 11 8.81192779541016 "North"
6 1 11 6.82438564300537 "North"
7 1 11 3.37364029884338 "Center"
8 1 12 3.91295838356018 "South"
9 1 12 27.4544258117676 "Center"
5 1 12 8.35807132720947 "North"
7 1 11 6.31371736526489 "North"
9 1 12 7.12663125991821 "North"
8 1 10 2.78749537467957 "North"
6 1 12 8.16593170166016 "Center"
8 1 12 4.51167726516724 "Center"
5 1 11 4.74644804000854 "Center"
5 1 11 3.36844682693481 "South"
9 1 12 4.59333658218384 "North"
6 1 11 5.66511535644531 "North"
8 1 11 0.525097012519836 "North"
7 1 12 5.36749458312988 "North"
7 1 12 1.78607738018036 "South"
9 1 12 4.0167555809021 "North"
7 1 12 8.63954067230225 "South"
8 1 11 2.9936306476593 "Center"
11 1 10 7.66196727752686 "Center"
8 1 12 4.23891258239746 "Center"
10 1 8 5.85932111740112 "South"
9 1 12 7.62153625488281 "Center"
5 1 12 17.2334690093994 "Center"
8 1 11 8.90462589263916 "South"
6 1 12 7.56616830825806 "North"
10 1 9 4.08460235595703 "Center"
9 1 11 7.96178340911865 "South"
10 1 8 3.96624207496643 "Center"
12 1 8 3.48214673995972 "Center"
9 1 9 4.26524114608765 "North"
3 1 12 1.93379175662994 "North"
8 1 12 10.4990549087524 "South"
3 1 12 2.94880867004395 "Center"
2 1 11 2.53257513046265 "South"
9 1 9 8.11789703369141 "Center"
8 1 11 6.43067121505737 "Center"
7 1 10 3.29968357086182 "Center"
6 1 12 4.53340005874634 "North"
9 1 7 2.3094367980957 "South"
12 1 8 2.5110239982605 "Center"
6 1 12 2.24196648597717 "Center"
7 1 10 3.64915084838867 "Center"
11 1 9 5.1445369720459 "North"
8 1 12 4.32034778594971 "South"
8 1 12 4.83480453491211 "Center"
5 1 11 112.791931152344 "Center"
10 1 11 2.82666873931885 "Center"
7 1 10 2.59055042266846 "North"
8 1 13 8.79612159729004 "North"
6 1 12 3.37900614738464 "North"
9 1 12 6.12444877624512 "Center"
8 1 9 1.96174597740173 "South"
6 1 12 3.84350275993347 "Center"
6 1 12 4.08296585083008 "Center"
3 1 11 2.65392780303955 "Center"
7 1 12 3.60874032974243 "Center"
7 1 12 5.63449287414551 "Center"
9 1 10 5.51200389862061 "South"
8 1 12 4.89955902099609 "South"
10 1 7 1.93247175216675 "Center"
8 1 11 5.20578145980835 "Center"
9 1 10 6.43135833740234 "Center"
7 1 12 7.89373397827148 "South"
12 1 9 4.33422517776489 "Center"
9 1 11 7.01478719711304 "North"
6 1 11 5.26843214035034 "North"
7 1 11 7.34933853149414 "Center"
